zinT	GO:0046872	metal ion binding
sigZ	GO:0003677	DNA binding
sigZ	GO:0003700	DNA-binding transcription factor activity
sigZ	GO:0006351	transcription, DNA-templated
sigZ	GO:0006352	DNA-templated transcription, initiation
sigZ	GO:0006355	regulation of transcription, DNA-templated
sigZ	GO:0016987	sigma factor activity
yrpG	GO:0016491	oxidoreductase activity
yrpG	GO:0055114	oxidation-reduction process
yraO	GO:0005886	plasma membrane
yraO	GO:0006101	citrate metabolic process
yraO	GO:0006810	transport
yraO	GO:0015137	citrate transmembrane transporter activity
yraO	GO:0015293	symporter activity
yraO	GO:0015746	citrate transport
yraO	GO:0016020	membrane
yraO	GO:0016021	integral component of membrane
yraO	GO:0035674	tricarboxylic acid transmembrane transport
yraO	GO:0055085	transmembrane transport
yraN	GO:0003677	DNA binding
yraN	GO:0003700	DNA-binding transcription factor activity
yraN	GO:0006351	transcription, DNA-templated
yraN	GO:0006355	regulation of transcription, DNA-templated
yraM	GO:0008152	metabolic process
yraM	GO:0016853	isomerase activity
csn	GO:0005576	extracellular region
csn	GO:0005975	carbohydrate metabolic process
csn	GO:0008152	metabolic process
csn	GO:0016787	hydrolase activity
csn	GO:0016798	hydrolase activity, acting on glycosyl bonds
csn	GO:0016977	chitosanase activity
yraL	GO:0003677	DNA binding
yraK	GO:0008152	metabolic process
yraK	GO:0016787	hydrolase activity
yraH	GO:0004462	lactoylglutathione lyase activity
yraH	GO:0008152	metabolic process
yraH	GO:0016829	lyase activity
yraH	GO:0046872	metal ion binding
yraG	GO:0030435	sporulation resulting in formation of a cellular spore
yraG	GO:0031160	spore wall
yraF	GO:0030435	sporulation resulting in formation of a cellular spore
yraF	GO:0031160	spore wall
adhB	GO:0008270	zinc ion binding
adhB	GO:0016491	oxidoreductase activity
adhB	GO:0046872	metal ion binding
adhB	GO:0055114	oxidation-reduction process
yraD	GO:0030435	sporulation resulting in formation of a cellular spore
yraD	GO:0031160	spore wall
adhR	GO:0000166	nucleotide binding
adhR	GO:0003677	DNA binding
adhR	GO:0006351	transcription, DNA-templated
adhR	GO:0006355	regulation of transcription, DNA-templated
adhR	GO:0006950	response to stress
adhA	GO:0006950	response to stress
adhA	GO:0008270	zinc ion binding
adhA	GO:0016491	oxidoreductase activity
adhA	GO:0046872	metal ion binding
adhA	GO:0055114	oxidation-reduction process
yraA	GO:0000303	response to superoxide
yraA	GO:0006508	proteolysis
yraA	GO:0006950	response to stress
yraA	GO:0008233	peptidase activity
yraA	GO:0016787	hydrolase activity
yraA	GO:0016798	hydrolase activity, acting on glycosyl bonds
sacC	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds
sacC	GO:0005576	extracellular region
sacC	GO:0005975	carbohydrate metabolic process
sacC	GO:0008152	metabolic process
sacC	GO:0016787	hydrolase activity
sacC	GO:0016798	hydrolase activity, acting on glycosyl bonds
sacC	GO:0051669	fructan beta-fructosidase activity
levG	GO:0005886	plasma membrane
levG	GO:0006810	transport
levG	GO:0008643	carbohydrate transport
levG	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
levG	GO:0016020	membrane
levG	GO:0016021	integral component of membrane
levF	GO:0005886	plasma membrane
levF	GO:0006810	transport
levF	GO:0008643	carbohydrate transport
levF	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
levF	GO:0016020	membrane
levF	GO:0016021	integral component of membrane
levE	GO:0005737	cytoplasm
levE	GO:0006810	transport
levE	GO:0008643	carbohydrate transport
levE	GO:0008982	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity
levE	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
levE	GO:0016301	kinase activity
levE	GO:0016310	phosphorylation
levE	GO:0016740	transferase activity
levE	GO:0034219	carbohydrate transmembrane transport
levD	GO:0005737	cytoplasm
levD	GO:0006810	transport
levD	GO:0008643	carbohydrate transport
levD	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
levD	GO:0016021	integral component of membrane
levD	GO:0016301	kinase activity
levD	GO:0016310	phosphorylation
levD	GO:0016740	transferase activity
levD	GO:0016773	phosphotransferase activity, alcohol group as acceptor
levR	GO:0000166	nucleotide binding
levR	GO:0003677	DNA binding
levR	GO:0003723	RNA binding
levR	GO:0005524	ATP binding
levR	GO:0006351	transcription, DNA-templated
levR	GO:0006355	regulation of transcription, DNA-templated
levR	GO:0008134	transcription factor binding
levR	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
levR	GO:0016021	integral component of membrane
levR	GO:0016301	kinase activity
levR	GO:0016310	phosphorylation
levR	GO:0016740	transferase activity
levR	GO:0017111	nucleoside-triphosphatase activity
levR	GO:0045893	positive regulation of transcription, DNA-templated
aapA	GO:0003333	amino acid transmembrane transport
aapA	GO:0005886	plasma membrane
aapA	GO:0006810	transport
aapA	GO:0006865	amino acid transport
aapA	GO:0015171	amino acid transmembrane transporter activity
aapA	GO:0016020	membrane
aapA	GO:0016021	integral component of membrane
aapA	GO:0055085	transmembrane transport
yrhP	GO:0005886	plasma membrane
yrhP	GO:0006865	amino acid transport
yrhP	GO:0016020	membrane
yrhP	GO:0016021	integral component of membrane
sigV	GO:0003677	DNA binding
sigV	GO:0003700	DNA-binding transcription factor activity
sigV	GO:0006351	transcription, DNA-templated
sigV	GO:0006352	DNA-templated transcription, initiation
sigV	GO:0006355	regulation of transcription, DNA-templated
sigV	GO:0016987	sigma factor activity
rsiV	GO:0005886	plasma membrane
rsiV	GO:0016020	membrane
rsiV	GO:0016021	integral component of membrane
oatA	GO:0005886	plasma membrane
oatA	GO:0008152	metabolic process
oatA	GO:0016020	membrane
oatA	GO:0016021	integral component of membrane
oatA	GO:0016740	transferase activity
oatA	GO:0016746	transferase activity, transferring acyl groups
oatA	GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups
oatA	GO:0016787	hydrolase activity
yrhK	GO:0005886	plasma membrane
yrhK	GO:0016020	membrane
yrhK	GO:0016021	integral component of membrane
yrhJ	GO:0003824	catalytic activity
yrhJ	GO:0003958	NADPH-hemoprotein reductase activity
yrhJ	GO:0004497	monooxygenase activity
yrhJ	GO:0005506	iron ion binding
yrhJ	GO:0005737	cytoplasm
yrhJ	GO:0008152	metabolic process
yrhJ	GO:0010181	FMN binding
yrhJ	GO:0016491	oxidoreductase activity
yrhJ	GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen
yrhJ	GO:0020037	heme binding
yrhJ	GO:0046872	metal ion binding
yrhJ	GO:0055114	oxidation-reduction process
yrhJ	GO:0070330	aromatase activity
fatR	GO:0001130	bacterial-type RNA polymerase transcription factor activity, sequence-specific DNA binding
fatR	GO:0003677	DNA binding
fatR	GO:0006351	transcription, DNA-templated
fatR	GO:0006355	regulation of transcription, DNA-templated
fatR	GO:0045892	negative regulation of transcription, DNA-templated
yrhH	GO:0006950	response to stress
yrhH	GO:0008152	metabolic process
yrhH	GO:0008168	methyltransferase activity
yrhH	GO:0016740	transferase activity
yrhH	GO:0032259	methylation
yrhG	GO:0005215	transporter activity
yrhG	GO:0005886	plasma membrane
yrhG	GO:0006810	transport
yrhG	GO:0016020	membrane
yrhG	GO:0016021	integral component of membrane
yrhE	GO:0008863	formate dehydrogenase (NAD+) activity
yrhE	GO:0009055	electron transfer activity
yrhE	GO:0015942	formate metabolic process
yrhE	GO:0016491	oxidoreductase activity
yrhE	GO:0030151	molybdenum ion binding
yrhE	GO:0046872	metal ion binding
yrhE	GO:0051536	iron-sulfur cluster binding
yrhE	GO:0051537	2 iron, 2 sulfur cluster binding
yrhE	GO:0051539	4 iron, 4 sulfur cluster binding
yrhE	GO:0055114	oxidation-reduction process
yrhC	GO:0005886	plasma membrane
yrhC	GO:0016020	membrane
yrhC	GO:0016021	integral component of membrane
mccB	GO:0003824	catalytic activity
mccB	GO:0004123	cystathionine gamma-lyase activity
mccB	GO:0008152	metabolic process
mccB	GO:0016829	lyase activity
mccB	GO:0030170	pyridoxal phosphate binding
mccB	GO:0044540	L-cystine L-cysteine-lyase (deaminating)
mccB	GO:0047982	homocysteine desulfhydrase activity
mccB	GO:0080146	L-cysteine desulfhydrase activity
mccA	GO:0006535	cysteine biosynthetic process from serine
mccA	GO:0008652	cellular amino acid biosynthetic process
mccA	GO:0016829	lyase activity
mccA	GO:0019344	cysteine biosynthetic process
mtnN	GO:0003824	catalytic activity
mtnN	GO:0008652	cellular amino acid biosynthetic process
mtnN	GO:0008782	adenosylhomocysteine nucleosidase activity
mtnN	GO:0008930	methylthioadenosine nucleosidase activity
mtnN	GO:0009086	methionine biosynthetic process
mtnN	GO:0009116	nucleoside metabolic process
mtnN	GO:0009164	nucleoside catabolic process
mtnN	GO:0016787	hydrolase activity
mtnN	GO:0019284	L-methionine salvage from S-adenosylmethionine
mtnN	GO:0019509	L-methionine salvage from methylthioadenosine
yrrT	GO:0008168	methyltransferase activity
yrrT	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity
yrrT	GO:0016740	transferase activity
yrrT	GO:0032259	methylation
yrrS	GO:0005886	plasma membrane
yrrS	GO:0016020	membrane
yrrS	GO:0016021	integral component of membrane
pbpI	GO:0005515	protein binding
pbpI	GO:0005886	plasma membrane
pbpI	GO:0007049	cell cycle
pbpI	GO:0008658	penicillin binding
pbpI	GO:0016020	membrane
pbpI	GO:0016021	integral component of membrane
pbpI	GO:0030435	sporulation resulting in formation of a cellular spore
pbpI	GO:0051301	cell division
greA	GO:0003677	DNA binding
greA	GO:0006351	transcription, DNA-templated
greA	GO:0006355	regulation of transcription, DNA-templated
greA	GO:0006950	response to stress
greA	GO:0032784	regulation of DNA-templated transcription, elongation
greA	GO:0070063	RNA polymerase binding
udk	GO:0000166	nucleotide binding
udk	GO:0004849	uridine kinase activity
udk	GO:0005524	ATP binding
udk	GO:0005737	cytoplasm
udk	GO:0008152	metabolic process
udk	GO:0008655	pyrimidine-containing compound salvage
udk	GO:0016301	kinase activity
udk	GO:0016310	phosphorylation
udk	GO:0016740	transferase activity
udk	GO:0016773	phosphotransferase activity, alcohol group as acceptor
udk	GO:0044206	UMP salvage
udk	GO:0044211	CTP salvage
yrrO	GO:0006508	proteolysis
yrrO	GO:0008233	peptidase activity
yrrO	GO:0016787	hydrolase activity
yrrN	GO:0006508	proteolysis
yrrN	GO:0008233	peptidase activity
yrrN	GO:0016787	hydrolase activity
trmR	GO:0008168	methyltransferase activity
trmR	GO:0008171	O-methyltransferase activity
trmR	GO:0016740	transferase activity
trmR	GO:0032259	methylation
trmR	GO:0046872	metal ion binding
yrrL	GO:0003676	nucleic acid binding
yrrK	GO:0003676	nucleic acid binding
yrrK	GO:0004518	nuclease activity
yrrK	GO:0005737	cytoplasm
yrrK	GO:0006139	nucleobase-containing compound metabolic process
yrrK	GO:0006281	DNA repair
yrrK	GO:0006310	DNA recombination
yrrK	GO:0006974	cellular response to DNA damage stimulus
yrrK	GO:0016787	hydrolase activity
yrrK	GO:0016788	hydrolase activity, acting on ester bonds
yrrK	GO:0090305	nucleic acid phosphodiester bond hydrolysis
alaS	GO:0000049	tRNA binding
alaS	GO:0000166	nucleotide binding
alaS	GO:0003676	nucleic acid binding
alaS	GO:0003723	RNA binding
alaS	GO:0004812	aminoacyl-tRNA ligase activity
alaS	GO:0004813	alanine-tRNA ligase activity
alaS	GO:0005524	ATP binding
alaS	GO:0005737	cytoplasm
alaS	GO:0006412	translation
alaS	GO:0006419	alanyl-tRNA aminoacylation
alaS	GO:0008270	zinc ion binding
alaS	GO:0016874	ligase activity
alaS	GO:0016876	NA
alaS	GO:0043039	tRNA aminoacylation
alaS	GO:0046872	metal ion binding
yrrI	GO:0005886	plasma membrane
yrrI	GO:0016020	membrane
yrrI	GO:0016021	integral component of membrane
glnQ	GO:0000166	nucleotide binding
glnQ	GO:0005524	ATP binding
glnQ	GO:0005886	plasma membrane
glnQ	GO:0006810	transport
glnQ	GO:0006865	amino acid transport
glnQ	GO:0008152	metabolic process
glnQ	GO:0016020	membrane
glnQ	GO:0016787	hydrolase activity
glnQ	GO:0016887	ATPase activity
glnQ	GO:0017111	nucleoside-triphosphatase activity
glnH	GO:0005215	transporter activity
glnH	GO:0005886	plasma membrane
glnH	GO:0006810	transport
glnH	GO:0006865	amino acid transport
glnH	GO:0016020	membrane
glnH	GO:0030288	outer membrane-bounded periplasmic space
glnM	GO:0005215	transporter activity
glnM	GO:0005886	plasma membrane
glnM	GO:0006810	transport
glnM	GO:0006865	amino acid transport
glnM	GO:0016020	membrane
glnM	GO:0016021	integral component of membrane
glnP	GO:0005215	transporter activity
glnP	GO:0005886	plasma membrane
glnP	GO:0006810	transport
glnP	GO:0006865	amino acid transport
glnP	GO:0016020	membrane
glnP	GO:0016021	integral component of membrane
recD2	GO:0000166	nucleotide binding
recD2	GO:0005524	ATP binding
recD2	GO:0008152	metabolic process
recD2	GO:0017111	nucleoside-triphosphatase activity
recD2	GO:0043139	5'-3' DNA helicase activity
recD2	GO:0044787	bacterial-type DNA replication
trmU	GO:0000049	tRNA binding
trmU	GO:0000166	nucleotide binding
trmU	GO:0003723	RNA binding
trmU	GO:0005524	ATP binding
trmU	GO:0005737	cytoplasm
trmU	GO:0006400	tRNA modification
trmU	GO:0008033	tRNA processing
trmU	GO:0016740	transferase activity
trmU	GO:0016783	sulfurtransferase activity
yrvO	GO:0003824	catalytic activity
yrvO	GO:0008152	metabolic process
yrvO	GO:0016740	transferase activity
yrvO	GO:0030170	pyridoxal phosphate binding
yrvO	GO:0031071	cysteine desulfurase activity
cymR	GO:0003677	DNA binding
cymR	GO:0006351	transcription, DNA-templated
cymR	GO:0006355	regulation of transcription, DNA-templated
cymR	GO:0042802	identical protein binding
rarA	GO:0000166	nucleotide binding
rarA	GO:0003677	DNA binding
rarA	GO:0005524	ATP binding
rarA	GO:0006260	DNA replication
rarA	GO:0006281	DNA repair
rarA	GO:0006310	DNA recombination
rarA	GO:0009378	four-way junction helicase activity
rarA	GO:0017111	nucleoside-triphosphatase activity
rarA	GO:0032508	DNA duplex unwinding
yrvM	GO:0000166	nucleotide binding
yrvM	GO:0003824	catalytic activity
yrvM	GO:0005524	ATP binding
yrvM	GO:0006400	tRNA modification
yrvM	GO:0008152	metabolic process
yrvM	GO:0016874	ligase activity
aspS	GO:0000166	nucleotide binding
aspS	GO:0003676	nucleic acid binding
aspS	GO:0004812	aminoacyl-tRNA ligase activity
aspS	GO:0004815	aspartate-tRNA ligase activity
aspS	GO:0005524	ATP binding
aspS	GO:0005737	cytoplasm
aspS	GO:0006412	translation
aspS	GO:0006418	tRNA aminoacylation for protein translation
aspS	GO:0006422	aspartyl-tRNA aminoacylation
aspS	GO:0016874	ligase activity
hisS	GO:0000166	nucleotide binding
hisS	GO:0004812	aminoacyl-tRNA ligase activity
hisS	GO:0004821	histidine-tRNA ligase activity
hisS	GO:0005524	ATP binding
hisS	GO:0005737	cytoplasm
hisS	GO:0006412	translation
hisS	GO:0006418	tRNA aminoacylation for protein translation
hisS	GO:0006427	histidyl-tRNA aminoacylation
hisS	GO:0016874	ligase activity
yrvJ	GO:0005576	extracellular region
yrvJ	GO:0005618	cell wall
yrvJ	GO:0008745	N-acetylmuramoyl-L-alanine amidase activity
yrvJ	GO:0009253	peptidoglycan catabolic process
yrvJ	GO:0016787	hydrolase activity
yrvJ	GO:0046872	metal ion binding
dtd	GO:0005737	cytoplasm
dtd	GO:0016788	hydrolase activity, acting on ester bonds
dtd	GO:0019478	D-amino acid catabolic process
relA	GO:0000166	nucleotide binding
relA	GO:0003824	catalytic activity
relA	GO:0005524	ATP binding
relA	GO:0005525	GTP binding
relA	GO:0008081	phosphoric diester hydrolase activity
relA	GO:0008152	metabolic process
relA	GO:0008728	GTP diphosphokinase activity
relA	GO:0015969	guanosine tetraphosphate metabolic process
relA	GO:0015970	guanosine tetraphosphate biosynthetic process
relA	GO:0016301	kinase activity
relA	GO:0016310	phosphorylation
relA	GO:0016597	amino acid binding
relA	GO:0016740	transferase activity
relA	GO:0046872	metal ion binding
apt	GO:0003999	adenine phosphoribosyltransferase activity
apt	GO:0005737	cytoplasm
apt	GO:0006166	purine ribonucleoside salvage
apt	GO:0006168	adenine salvage
apt	GO:0009116	nucleoside metabolic process
apt	GO:0016740	transferase activity
apt	GO:0016757	transferase activity, transferring glycosyl groups
apt	GO:0044209	AMP salvage
recJ	GO:0003676	nucleic acid binding
recJ	GO:0003677	DNA binding
recJ	GO:0004518	nuclease activity
recJ	GO:0004527	exonuclease activity
recJ	GO:0006281	DNA repair
recJ	GO:0006310	DNA recombination
recJ	GO:0008409	5'-3' exonuclease activity
recJ	GO:0016787	hydrolase activity
recJ	GO:0030145	manganese ion binding
recJ	GO:0090305	nucleic acid phosphodiester bond hydrolysis
yrvD	GO:0005886	plasma membrane
yrvD	GO:0016020	membrane
yrvD	GO:0016021	integral component of membrane
yrvC	GO:0006813	potassium ion transport
yrvC	GO:0008324	cation transmembrane transporter activity
yrvC	GO:0034220	ion transmembrane transport
secDF	GO:0005886	plasma membrane
secDF	GO:0006810	transport
secDF	GO:0006886	intracellular protein transport
secDF	GO:0015031	protein transport
secDF	GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity
secDF	GO:0016020	membrane
secDF	GO:0016021	integral component of membrane
secDF	GO:0071806	protein transmembrane transport
comN	GO:0005515	protein binding
comN	GO:0005737	cytoplasm
comN	GO:0030420	establishment of competence for transformation
spoVB	GO:0000271	polysaccharide biosynthetic process
spoVB	GO:0005886	plasma membrane
spoVB	GO:0016020	membrane
spoVB	GO:0016021	integral component of membrane
spoVB	GO:0030435	sporulation resulting in formation of a cellular spore
yrbG	GO:0005886	plasma membrane
yrbG	GO:0016020	membrane
yrbG	GO:0016021	integral component of membrane
yrzE	GO:0005886	plasma membrane
yrzE	GO:0016020	membrane
yrzE	GO:0016021	integral component of membrane
yrbF	GO:0005886	plasma membrane
yrbF	GO:0016020	membrane
yrbF	GO:0016021	integral component of membrane
tgt	GO:0008033	tRNA processing
tgt	GO:0008479	queuine tRNA-ribosyltransferase activity
tgt	GO:0008616	queuosine biosynthetic process
tgt	GO:0016740	transferase activity
tgt	GO:0016757	transferase activity, transferring glycosyl groups
tgt	GO:0046872	metal ion binding
queA	GO:0005737	cytoplasm
queA	GO:0008616	queuosine biosynthetic process
queA	GO:0016740	transferase activity
queA	GO:0016853	isomerase activity
yrzS	GO:0005886	plasma membrane
yrzS	GO:0016020	membrane
yrzS	GO:0016021	integral component of membrane
ruvB	GO:0000166	nucleotide binding
ruvB	GO:0003677	DNA binding
ruvB	GO:0004386	helicase activity
ruvB	GO:0005524	ATP binding
ruvB	GO:0006281	DNA repair
ruvB	GO:0006310	DNA recombination
ruvB	GO:0006974	cellular response to DNA damage stimulus
ruvB	GO:0009378	four-way junction helicase activity
ruvB	GO:0009432	SOS response
ruvB	GO:0016787	hydrolase activity
ruvB	GO:0017111	nucleoside-triphosphatase activity
ruvB	GO:0032508	DNA duplex unwinding
ruvA	GO:0000166	nucleotide binding
ruvA	GO:0003677	DNA binding
ruvA	GO:0003678	DNA helicase activity
ruvA	GO:0004386	helicase activity
ruvA	GO:0005524	ATP binding
ruvA	GO:0006281	DNA repair
ruvA	GO:0006310	DNA recombination
ruvA	GO:0006974	cellular response to DNA damage stimulus
ruvA	GO:0009378	four-way junction helicase activity
ruvA	GO:0009379	Holliday junction helicase complex
ruvA	GO:0009432	SOS response
ruvA	GO:0016787	hydrolase activity
ruvA	GO:0032508	DNA duplex unwinding
bofC	GO:0030435	sporulation resulting in formation of a cellular spore
csbX	GO:0005215	transporter activity
csbX	GO:0005886	plasma membrane
csbX	GO:0006810	transport
csbX	GO:0016020	membrane
csbX	GO:0016021	integral component of membrane
csbX	GO:0055085	transmembrane transport
yrbE	GO:0016491	oxidoreductase activity
yrbE	GO:0055114	oxidation-reduction process
yrzF	GO:0000166	nucleotide binding
yrzF	GO:0004674	protein serine/threonine kinase activity
yrzF	GO:0005524	ATP binding
yrzF	GO:0006468	protein phosphorylation
yrzF	GO:0016301	kinase activity
yrzF	GO:0016310	phosphorylation
yrzF	GO:0016740	transferase activity
yrzF	GO:0016772	transferase activity, transferring phosphorus-containing groups
yrzT	GO:0005886	plasma membrane
yrzT	GO:0016020	membrane
yrzT	GO:0016021	integral component of membrane
yrbD	GO:0003333	amino acid transmembrane transport
yrbD	GO:0005886	plasma membrane
yrbD	GO:0006810	transport
yrbD	GO:0006811	ion transport
yrbD	GO:0006814	sodium ion transport
yrbD	GO:0006865	amino acid transport
yrbD	GO:0015293	symporter activity
yrbD	GO:0015655	alanine:sodium symporter activity
yrbD	GO:0016020	membrane
yrbD	GO:0016021	integral component of membrane
yrbD	GO:0032328	alanine transport
yrbD	GO:0035725	sodium ion transmembrane transport
yrbD	GO:0055085	transmembrane transport
yrbC	GO:0003677	DNA binding
yrbC	GO:0005737	cytoplasm
yrbC	GO:0006351	transcription, DNA-templated
yrbC	GO:0006355	regulation of transcription, DNA-templated
coxA	GO:0030435	sporulation resulting in formation of a cellular spore
coxA	GO:0043595	endospore cortex
safA	GO:0005515	protein binding
safA	GO:0016998	cell wall macromolecule catabolic process
safA	GO:0030435	sporulation resulting in formation of a cellular spore
safA	GO:0043595	endospore cortex
safA	GO:0051117	ATPase binding
nadA	GO:0005737	cytoplasm
nadA	GO:0008987	quinolinate synthetase A activity
nadA	GO:0009435	NAD biosynthetic process
nadA	GO:0016740	transferase activity
nadA	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups
nadA	GO:0019363	pyridine nucleotide biosynthetic process
nadA	GO:0019805	quinolinate biosynthetic process
nadA	GO:0046872	metal ion binding
nadA	GO:0051536	iron-sulfur cluster binding
nadA	GO:0051539	4 iron, 4 sulfur cluster binding
nadC	GO:0003824	catalytic activity
nadC	GO:0004514	nicotinate-nucleotide diphosphorylase (carboxylating) activity
nadC	GO:0006950	response to stress
nadC	GO:0009435	NAD biosynthetic process
nadC	GO:0016740	transferase activity
nadC	GO:0016757	transferase activity, transferring glycosyl groups
nadC	GO:0016763	transferase activity, transferring pentosyl groups
nadC	GO:0019363	pyridine nucleotide biosynthetic process
nadB	GO:0005737	cytoplasm
nadB	GO:0008734	L-aspartate oxidase activity
nadB	GO:0009435	NAD biosynthetic process
nadB	GO:0016491	oxidoreductase activity
nadB	GO:0019363	pyridine nucleotide biosynthetic process
nadB	GO:0044318	L-aspartate:fumarate oxidoreductase activity
nadB	GO:0055114	oxidation-reduction process
nifS	GO:0003824	catalytic activity
nifS	GO:0008152	metabolic process
nifS	GO:0016740	transferase activity
nifS	GO:0030170	pyridoxal phosphate binding
nifS	GO:0031071	cysteine desulfurase activity
nadR	GO:0003677	DNA binding
nadR	GO:0006351	transcription, DNA-templated
nadR	GO:0006355	regulation of transcription, DNA-templated
nadR	GO:0036094	small molecule binding
pheA	GO:0004664	prephenate dehydratase activity
pheA	GO:0008152	metabolic process
pheA	GO:0008652	cellular amino acid biosynthetic process
pheA	GO:0009073	aromatic amino acid family biosynthetic process
pheA	GO:0009094	L-phenylalanine biosynthetic process
pheA	GO:0016597	amino acid binding
pheA	GO:0016829	lyase activity
thrR	GO:0000984	bacterial-type RNA polymerase regulatory region sequence-specific DNA binding
thrR	GO:0008152	metabolic process
thrR	GO:0009094	L-phenylalanine biosynthetic process
thrR	GO:0016597	amino acid binding
thrR	GO:2000143	negative regulation of DNA-templated transcription, initiation
obg	GO:0000166	nucleotide binding
obg	GO:0000287	magnesium ion binding
obg	GO:0003924	GTPase activity
obg	GO:0005525	GTP binding
obg	GO:0005737	cytoplasm
obg	GO:0030435	sporulation resulting in formation of a cellular spore
spo0B	GO:0000155	phosphorelay sensor kinase activity
spo0B	GO:0000160	phosphorelay signal transduction system
spo0B	GO:0005737	cytoplasm
spo0B	GO:0007165	signal transduction
spo0B	GO:0016020	membrane
spo0B	GO:0016301	kinase activity
spo0B	GO:0016310	phosphorylation
spo0B	GO:0016740	transferase activity
spo0B	GO:0018106	peptidyl-histidine phosphorylation
spo0B	GO:0023014	signal transduction by protein phosphorylation
spo0B	GO:0030435	sporulation resulting in formation of a cellular spore
spo0B	GO:0050896	response to stimulus
rpmA	GO:0003735	structural constituent of ribosome
rpmA	GO:0005840	ribosome
rpmA	GO:0006412	translation
rpmA	GO:0030529	NA
rplU	GO:0003723	RNA binding
rplU	GO:0003735	structural constituent of ribosome
rplU	GO:0005840	ribosome
rplU	GO:0006412	translation
rplU	GO:0019843	rRNA binding
rplU	GO:0030529	NA
spoIVFB	GO:0004222	metalloendopeptidase activity
spoIVFB	GO:0006508	proteolysis
spoIVFB	GO:0008233	peptidase activity
spoIVFB	GO:0008237	metallopeptidase activity
spoIVFB	GO:0016020	membrane
spoIVFB	GO:0016021	integral component of membrane
spoIVFB	GO:0016787	hydrolase activity
spoIVFB	GO:0030435	sporulation resulting in formation of a cellular spore
spoIVFB	GO:0046872	metal ion binding
spoIVFA	GO:0016020	membrane
spoIVFA	GO:0016021	integral component of membrane
spoIVFA	GO:0030435	sporulation resulting in formation of a cellular spore
minD	GO:0000166	nucleotide binding
minD	GO:0000917	division septum assembly
minD	GO:0000918	division septum site selection
minD	GO:0005524	ATP binding
minD	GO:0005886	plasma membrane
minD	GO:0007049	cell cycle
minD	GO:0016020	membrane
minD	GO:0016887	ATPase activity
minD	GO:0051301	cell division
minC	GO:0000902	cell morphogenesis
minC	GO:0000917	division septum assembly
minC	GO:0007049	cell cycle
minC	GO:0032272	negative regulation of protein polymerization
minC	GO:0051301	cell division
minC	GO:0051726	regulation of cell cycle
mreD	GO:0005515	protein binding
mreD	GO:0005886	plasma membrane
mreD	GO:0008360	regulation of cell shape
mreD	GO:0016020	membrane
mreD	GO:0016021	integral component of membrane
mreC	GO:0005515	protein binding
mreC	GO:0005886	plasma membrane
mreC	GO:0008360	regulation of cell shape
mreC	GO:0009273	peptidoglycan-based cell wall biogenesis
mreC	GO:0016020	membrane
mreC	GO:0030428	cell septum
mreC	GO:0043621	protein self-association
mreB	GO:0000902	cell morphogenesis
mreB	GO:0008360	regulation of cell shape
radC	GO:0003677	DNA binding
radC	GO:0006281	DNA repair
maf	GO:0005737	cytoplasm
spoIIB	GO:0005886	plasma membrane
spoIIB	GO:0016020	membrane
spoIIB	GO:0016021	integral component of membrane
spoIIB	GO:0030435	sporulation resulting in formation of a cellular spore
comC	GO:0003824	catalytic activity
comC	GO:0004190	aspartic-type endopeptidase activity
comC	GO:0005886	plasma membrane
comC	GO:0006508	proteolysis
comC	GO:0008152	metabolic process
comC	GO:0008168	methyltransferase activity
comC	GO:0008233	peptidase activity
comC	GO:0016020	membrane
comC	GO:0016021	integral component of membrane
comC	GO:0016740	transferase activity
comC	GO:0016787	hydrolase activity
comC	GO:0030420	establishment of competence for transformation
comC	GO:0030435	sporulation resulting in formation of a cellular spore
comC	GO:0032259	methylation
folC	GO:0000166	nucleotide binding
folC	GO:0004326	tetrahydrofolylpolyglutamate synthase activity
folC	GO:0005524	ATP binding
folC	GO:0006730	one-carbon metabolic process
folC	GO:0009058	biosynthetic process
folC	GO:0009396	folic acid-containing compound biosynthetic process
folC	GO:0016874	ligase activity
folC	GO:0046901	tetrahydrofolylpolyglutamate biosynthetic process
valS	GO:0000166	nucleotide binding
valS	GO:0002161	aminoacyl-tRNA editing activity
valS	GO:0004812	aminoacyl-tRNA ligase activity
valS	GO:0004832	valine-tRNA ligase activity
valS	GO:0005524	ATP binding
valS	GO:0005737	cytoplasm
valS	GO:0006412	translation
valS	GO:0006418	tRNA aminoacylation for protein translation
valS	GO:0006438	valyl-tRNA aminoacylation
valS	GO:0006450	regulation of translational fidelity
valS	GO:0016874	ligase activity
yszA	GO:0005886	plasma membrane
yszA	GO:0016020	membrane
yszA	GO:0016021	integral component of membrane
